0, 2.0
501, 1.0
502, 1.0
1003, 0.0
1505, 0.0
1506, 0.0
2007, 1.0
2509, 1.0
3010, 1.0
3011, 1.0
3012, 1.0
3513, 0.0
3514, 0.0
4015, 1.0
4016, 1.0
4516, 0.0
4517, 0.0
5017, 1.0
5018, 1.0
5019, 1.0
5020, 1.0
5519, 1.0
5520, 1.0
5521, 1.0
6021, 1.0
6022, 1.0
6023, 1.0
6523, 0.0
6524, 0.0
6525, 0.0
7025, 1.0
7027, 1.0
7527, 0.0
7529, 0.0
8028, 1.0
8029, 1.0
8031, 1.0
8530, 0.0
8531, 0.0
8533, 0.0
9032, 2.0
9033, 2.0
9035, 2.0
9535, 0.0
9536, 0.0
10036, 1.0
10038, 1.0
10538, 1.0
10540, 1.0
11040, 1.0
11043, 1.0
11541, 0.0
11542, 0.0
11545, 0.0
12043, 1.0
12044, 1.0
12047, 1.0
12545, 1.0
12546, 1.0
12548, 1.0
13047, 1.0
13048, 1.0
13050, 1.0
13548, 0.0
13550, 0.0
13551, 0.0
14050, 1.0
14051, 1.0
14052, 1.0
14054, 1.0
14552, 0.0
14553, 0.0
14554, 0.0
14555, 0.0
15054, 1.0
15056, 1.0
15057, 1.0
15556, 0.0
15557, 0.0
15559, 0.0
16057, 1.0
16058, 1.0
16061, 1.0
16559, 1.0
16560, 1.0
16563, 1.0
17061, 1.0
17064, 1.0
17065, 1.0
17563, 1.0
17566, 1.0
17567, 1.0
18065, 1.0
18067, 1.0
18068, 1.0
18567, 0.0
18569, 0.0
18570, 0.0
19068, 1.0
19069, 1.0
19070, 1.0
19071, 1.0
19570, 1.0
19571, 1.0
19572, 0.0
19573, 0.0
20071, 1.0
20072, 1.0
20074, 1.0
20573, 1.0
20574, 1.0
20575, 1.0
20577, 1.0
21075, 1.0
21076, 1.0
21077, 1.0
21079, 1.0
21577, 0.0
21579, 0.0
21581, 0.0
22078, 1.0
22081, 1.0
22083, 1.0
22580, 0.0
22582, 0.0
22583, 0.0
22584, 0.0
23082, 1.0
23084, 1.0
23085, 1.0
23584, 1.0
23586, 1.0
23588, 1.0
24085, 1.0
24088, 1.0
24089, 1.0
24587, 1.0
24590, 1.0
25089, 1.0
25091, 1.0
25092, 1.0
25591, 0.0
25593, 0.0
25594, 0.0
26092, 2.0
26095, 2.0
26096, 2.0
26594, 1.0
26597, 1.0
26598, 1.0
26599, 1.0
27097, 1.0
27098, 1.0
27100, 1.0
27101, 1.0
27598, 0.0
27600, 0.0
27602, 0.0
27603, 0.0
28100, 1.0
28101, 1.0
28104, 1.0
28105, 1.0
28602, 0.0
28603, 0.0
28606, 0.0
29104, 1.0
29105, 1.0
29107, 1.0
29109, 1.0
29606, 0.0
29610, 0.0
29611, 0.0
30108, 1.0
30113, 1.0
30609, 1.0
30611, 1.0
30614, 1.0
30615, 1.0
31112, 1.0
31113, 1.0
31116, 1.0
31117, 1.0
31613, 0.0
31614, 0.0
31618, 1.0
31619, 1.0
32115, 1.0
32117, 1.0
32120, 0.0
32617, 0.0
32618, 0.0
32621, 0.0
32622, 0.0
33119, 0.0
33120, 0.0
33123, 0.0
33124, 0.0
33620, 0.0
33622, 0.0
33625, 0.0
33626, 0.0
