0, 3
1, 1
997, 1
998, 2
999, 1
2013, 2
2015, 2
3009, 1
3011, 1
3012, 1
3013, 1
4012, 2
4014, 2
5012, 1
5015, 1
5016, 1
5017, 1
6015, 1
6016, 1
6018, 2
7017, 1
7019, 1
7020, 2
8019, 2
8022, 2
9020, 1
9022, 1
9023, 1
9024, 1
10023, 1
10024, 3
11022, 1
11024, 1
11026, 1
11028, 1
12023, 1
12025, 1
12027, 1
12028, 1
13024, 1
13026, 1
13030, 1
13031, 1
14027, 2
14031, 2
15030, 1
15031, 1
15033, 1
15035, 1
16031, 1
16032, 1
16036, 2
17034, 1
17035, 2
17036, 1
18035, 1
18036, 2
18037, 1
19037, 3
19040, 1
20039, 3
20040, 1
21039, 1
21041, 1
21042, 1
21044, 1
22041, 1
22042, 1
22044, 1
22045, 1
23042, 1
23043, 2
23044, 1
24045, 2
24046, 1
24047, 1
25044, 1
25046, 1
25047, 1
25048, 1
26048, 1
26049, 3
27050, 1
27051, 2
27052, 1
28051, 2
28052, 1
28055, 1
29053, 2
29054, 2
30053, 1
30054, 2
30058, 1
31055, 2
31057, 1
31060, 1
32045, 1
32047, 2
32050, 1
