exp,peers,nlr,failures,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0000,4,1,0,Straggler,60000,1,1gbit,4,Pbft,1,1,1,64,Simple,256,4096,1000,32,1,64,16,true,false,131072000,128,128,false,7680,4194304,external,32,8192,31,34,32.166666666666664,-25470,3899,6539.781818181818,6674.872950819672,4046.1370259150967,3225.1279280853905,16.443371085403257,16.799592521462447,0.4473684210526316,3.776315789473684,29.126456,18.11749,0.0,0,0,978.746,978.602,978.746,978.746,978.602,535.3027142857143,535.1899636363636,535.3027142857143,535.7414426229508,535.6279016393443,288.93212830800815,288.90864329138265,289.23674954635464,289.2083872222058,None,385,244,4.110452594461625,4.212045361622522,132.18223322466696,134.67649216309763,0.0,0
0001,4,1,0,Straggler,60000,1,1gbit,4,Pbft,1,1,1,64,Simple,256,4096,1000,32,1,64,16,true,false,131072000,256,256,false,15360,4194304,external,32,8192,64,65,64.12328767123287,-6581,-3707,2885.9167750325096,2867.858316221766,1904.3053026689076,1926.8722311328117,16.453845451207393,16.193684451972164,0.7364864864864865,5.486486486486487,29.092966,18.084031,0.0,0,0,999.235,998.992,999.235,999.235,998.992,557.265288686606,557.1364551365409,557.265288686606,556.5695164609053,556.4353765432099,288.83249928102697,288.7867227799841,288.7859794159109,288.7287714999392,1.8333333333333333,769,486,4.112994856034595,4.049250871947932,264.3250605661863,268.74539199805616,0.0,0
0002,4,1,0,Straggler,60000,1,1gbit,4,Pbft,1,1,1,256,Single,256,4096,1000,32,1,16,16,true,false,131072000,128,128,false,7680,4194304,external,32,8192,128,129,128.22222222222223,5839,6216,6914.275324675325,6900.946721311476,1215.924948872497,1442.2310966846985,4.114858654756491,4.22825233646177,0.34210526315789475,3.3092105263157894,29.066753,18.053984,0.0,0,0,990.99,990.53,990.99,990.397,989.372,548.3448675324676,548.1942103896104,548.3448675324676,547.4290456431535,547.2745850622407,288.7582381763397,288.72101511907744,289.52214990049043,289.4776630199103,None,385,241,1.0285761444633983,1.0570540209806432,132.4537350284705,133.48854191961175,0.0,0
0003,4,1,0,Straggler,60000,1,1gbit,4,Pbft,1,1,1,256,Single,256,4096,1000,32,1,16,16,true,false,131072000,256,256,false,15360,4194304,external,32,8192,256,257,256.44444444444446,676,1429,2917.2509752925876,2926.2366255144034,2367.612214804148,2412.595741078952,4.115060977941821,4.228426406969246,0.5131578947368421,4.493421052631579,29.123947,18.082976,0.0,0,0,1039.333,1039.227,1039.333,1039.333,1039.227,590.6666059817945,590.4852288686607,590.6666059817945,591.1838037190082,591.0065743801653,288.26336538106483,288.1923272208074,288.9036629843539,288.8387961381053,None,769,484,1.0286195230170259,1.0571639064508611,264.04388114014904,267.65505854788506,0.0,0
