0, 1
187602, 4
187757, 4
187913, 4
188015, 7
188016, 14
188017, 13
188018, 14
188019, 13
188020, 3
188041, 12
188042, 13
188043, 14
188044, 13
188045, 12
188066, 5
188067, 14
188068, 13
188069, 13
188070, 14
188071, 5
188092, 12
188093, 13
188094, 13
188095, 13
188096, 13
188117, 8
188118, 12
188119, 13
188120, 13
188121, 13
188122, 5
188143, 4
188144, 13
188145, 13
188146, 13
188147, 12
188148, 9
188170, 12
188171, 13
188172, 12
188173, 13
188174, 12
188175, 2
188197, 3
188198, 12
188199, 12
188200, 13
188201, 12
188202, 12
188223, 3
188224, 13
188225, 13
188226, 14
188227, 13
188228, 8
188249, 12
188250, 12
188251, 12
188252, 13
188253, 13
188254, 2
188275, 13
188276, 13
188277, 14
188278, 13
188279, 11
188300, 6
188301, 13
188302, 14
188303, 13
188304, 13
188305, 5
188325, 3
188326, 13
188327, 13
188328, 13
188329, 14
188330, 8
188351, 8
188352, 13
188353, 13
188354, 13
188355, 12
188356, 5
188377, 13
188378, 13
188379, 12
188380, 13
188381, 13
188402, 6
188403, 13
188404, 13
188405, 13
188406, 14
188407, 5
188427, 5
188428, 14
188429, 13
188430, 14
188431, 13
188432, 5
188453, 11
188454, 13
188455, 14
188456, 13
188457, 13
188478, 4
188479, 13
188480, 13
188481, 13
188482, 13
188483, 8
188504, 10
188505, 13
188506, 13
188507, 14
188508, 13
188509, 1
188529, 4
188530, 13
188531, 13
188532, 13
188533, 13
188534, 8
188555, 8
188556, 13
188557, 13
188558, 13
188559, 14
188560, 3
188580, 8
188581, 14
188582, 13
188583, 13
188584, 13
188585, 3
188605, 1
188606, 13
188607, 13
188608, 14
188609, 12
188610, 11
