0, 10
1, 2
993, 1
994, 3
995, 4
996, 3
997, 1
999, 4
2025, 4
2026, 3
2027, 2
2028, 3
3031, 2
3033, 2
3034, 2
3035, 1
3036, 2
3037, 2
3038, 1
3041, 3
3042, 3
3044, 1
3045, 1
4024, 1
4025, 3
4026, 1
4027, 3
4029, 2
4030, 2
5032, 1
5033, 1
5034, 2
5038, 1
5039, 4
5040, 2
5041, 1
5046, 2
5047, 3
5048, 2
5049, 1
6029, 1
6030, 3
6031, 1
6032, 3
6038, 1
6039, 3
7036, 1
7037, 3
7042, 1
7043, 5
7045, 3
7046, 3
7047, 3
7048, 1
8030, 1
8031, 2
8032, 1
8037, 4
8040, 3
8041, 1
9035, 3
9037, 2
9038, 1
9039, 1
9043, 2
9044, 3
9045, 3
9046, 1
9060, 1
9061, 3
10034, 3
10035, 1
10039, 1
10040, 3
10041, 4
11044, 3
11045, 3
11047, 3
11048, 1
11049, 3
11050, 1
11051, 1
11052, 1
11056, 4
12040, 3
12041, 1
12042, 3
12044, 1
12045, 4
13039, 1
13040, 2
13048, 1
13054, 2
13055, 1
13056, 1
13057, 2
13058, 3
13060, 2
13089, 1
14040, 2
14042, 2
14047, 4
14053, 1
14054, 3
15034, 1
15035, 2
15036, 1
15037, 1
15038, 2
15039, 1
15051, 1
15052, 1
15053, 1
15057, 3
15059, 1
15060, 1
15063, 1
15064, 3
16046, 1
16047, 3
16053, 3
16055, 1
16056, 4
17030, 1
17031, 3
17032, 2
17034, 1
17036, 1
17053, 1
17054, 1
17056, 1
17057, 1
17067, 3
17068, 1
17070, 1
17071, 3
18048, 1
18050, 3
18057, 1
18058, 2
18059, 2
18060, 3
19028, 2
19029, 4
19030, 2
19064, 1
19065, 2
19068, 1
19070, 1
19071, 4
19072, 3
20052, 3
20060, 1
20061, 2
20062, 1
20063, 1
20071, 2
20072, 2
21027, 4
21028, 2
21029, 2
21060, 3
21061, 1
21065, 3
21066, 1
21080, 1
21081, 3
22058, 3
22059, 1
22060, 4
22074, 2
22075, 2
23030, 3
23031, 4
23037, 1
23067, 2
23069, 2
23070, 2
23071, 2
23079, 4
24060, 2
24061, 2
24064, 3
24065, 1
24078, 1
24079, 3
25026, 3
25027, 3
25028, 2
25072, 1
25074, 1
25076, 2
25077, 3
25078, 1
25085, 3
25086, 1
26060, 1
26061, 2
26062, 1
26070, 3
26071, 1
26081, 3
26082, 1
27027, 4
27028, 4
27070, 2
27071, 1
27072, 1
27077, 2
27078, 2
27085, 3
27086, 1
28066, 4
28071, 1
28072, 3
28087, 2
28088, 2
29030, 3
29031, 4
29032, 1
29071, 1
29072, 2
29073, 1
29091, 4
29092, 3
29093, 1
30068, 2
30069, 1
30070, 1
30076, 3
30077, 1
30089, 2
30090, 2
31030, 3
31031, 4
31032, 1
31071, 2
31072, 1
31073, 1
31082, 3
31083, 1
31094, 1
31095, 3
32053, 4
32060, 4
32069, 4
32993, 3
32994, 4
32995, 1
33053, 4
33060, 4
33070, 2
33071, 2
34054, 4
34061, 4
34072, 3
34073, 1
